timestamp,volume,negative_rate,stance_against_rate,stance_favor_rate,stance_neutral_rate,delta_volume,delta_negative_rate,delta_against_rate,delta_volume_rate,sentiment_avg_score,stance_against_mean,stance_favor_mean,stance_neutral_mean,is_controversy
2023-03-20 17:00:00+09:00,76,0.0921052631578947,0.2125,0.125,0.6625,-1.0,0.0011961722488038,-0.0153481012658227,-0.0129870129870129,0.4512508578845883,0.307619162625,0.284972539,0.407408295875,0
2023-03-20 19:00:00+09:00,86,0.1046511627906976,0.1363636363636363,0.1136363636363636,0.75,10.0,0.0125458996328028,-0.0761363636363636,0.131578947368421,0.3845284559502033,0.2966197879545454,0.2768291894318181,0.4265510295454545,0
2023-03-20 21:00:00+09:00,102,0.1568627450980392,0.1844660194174757,0.0776699029126213,0.7378640776699029,16.0,0.0522115823073416,0.0481023830538393,0.1860465116279069,0.2933285017249183,0.3005901928155339,0.2759431504854369,0.4234666560194174,0
2023-03-20 23:00:00+09:00,96,0.125,0.2857142857142857,0.0714285714285714,0.6428571428571429,-6.0,-0.0318627450980392,0.1012482662968099,-0.0588235294117647,0.3951553775636688,0.3121503053061225,0.2759476785714286,0.4119020194897959,0
2023-03-21 01:00:00+09:00,67,0.0895522388059701,0.2898550724637681,0.144927536231884,0.5652173913043478,-29.0,-0.0354477611940299,0.0041407867494824,-0.3020833333333333,0.3733232945197033,0.3155472936231884,0.2960742733333333,0.3883784327536231,0
2023-03-21 05:00:00+09:00,74,0.0405405405405405,0.1578947368421052,0.0921052631578947,0.75,7.0,-0.0490116982654296,-0.1319603356216628,0.1044776119402985,0.7199418609456381,0.2706482885526315,0.2790216140789474,0.4503300930263158,0
2023-03-21 07:00:00+09:00,109,0.091743119266055,0.2053571428571428,0.0625,0.7321428571428571,35.0,0.0512025787255144,0.0474624060150375,0.4729729729729729,0.4830577342269992,0.3074358133928571,0.2775509541964286,0.415013235892857,0
2023-03-21 09:00:00+09:00,115,0.1826086956521739,0.2542372881355932,0.0254237288135593,0.7203389830508474,6.0,0.0908655763861189,0.0488801452784503,0.055045871559633,0.272875847300846,0.3140907503389831,0.2607466935169492,0.4251625542372882,0
2023-03-21 11:00:00+09:00,110,0.0636363636363636,0.1949152542372881,0.0847457627118644,0.7203389830508474,-5.0,-0.1189723320158103,-0.059322033898305,-0.0434782608695652,0.6481420202925605,0.3035415363559322,0.2791326494915254,0.4173258174576271,0
2023-03-21 13:00:00+09:00,25,0.08,0.2692307692307692,0.1538461538461538,0.5769230769230769,-85.0,0.0163636363636364,0.074315514993481,-0.7727272727272727,0.5659736165320143,0.3070995653846153,0.2919678961538462,0.4009325430769231,0
2023-03-21 17:00:00+09:00,83,0.1686746987951807,0.1123595505617977,0.0449438202247191,0.8426966292134831,58.0,0.0886746987951807,-0.1568712186689714,2.32,0.3724908449012117,0.2892052179775281,0.2757137374157303,0.4350810406741573,0
2023-03-21 19:00:00+09:00,93,0.064516129032258,0.2291666666666666,0.1041666666666666,0.6666666666666666,10.0,-0.1041585697629227,0.1168071161048689,0.1204819277108433,0.5009066904179539,0.3074304398958333,0.2925011363541667,0.4000684240625,0
2023-03-21 21:00:00+09:00,72,0.0972222222222222,0.125,0.0833333333333333,0.7916666666666666,-21.0,0.0327060931899642,-0.1041666666666666,-0.2258064516129032,0.5389577580111412,0.2956805290277778,0.2684863788888889,0.435833095,0
2023-03-21 23:00:00+09:00,89,0.146067415730337,0.1758241758241758,0.0879120879120879,0.7362637362637363,17.0,0.0488451935081147,0.0508241758241758,0.2361111111111111,0.4726047752550445,0.2971007628571429,0.2689353517582418,0.4339638857142857,0
2023-03-22 01:00:00+09:00,89,0.0786516853932584,0.3258426966292135,0.0898876404494382,0.5842696629213483,0.0,-0.0674157303370786,0.1500185208050376,0.0,0.4342974810442479,0.3170471733707865,0.2805401886516854,0.4024126305617976,0
2023-03-22 03:00:00+09:00,104,0.0673076923076923,0.3619047619047619,0.0952380952380952,0.5428571428571428,15.0,-0.011343993085566,0.0360620652755483,0.1685393258426966,0.4376207141216756,0.3247651328571428,0.2849496056190476,0.3902852573333333,0
2023-03-22 05:00:00+09:00,72,0.0555555555555555,0.0684931506849315,0.0684931506849315,0.863013698630137,-32.0,-0.0117521367521368,-0.2934116112198304,-0.3076923076923077,0.705726824322084,0.2798780673972603,0.2837859776712328,0.4363359590410959,0
2023-03-22 07:00:00+09:00,96,0.03125,0.09375,0.0833333333333333,0.8229166666666666,24.0,-0.0243055555555554,0.0252568493150684,0.3333333333333333,0.6658618482379098,0.2941219617708333,0.2886005888541667,0.4172774446875,0
2023-03-22 09:00:00+09:00,103,0.1067961165048543,0.2336448598130841,0.0560747663551401,0.7102803738317757,7.0,0.0755461165048543,0.1398948598130841,0.0729166666666666,0.330359255298798,0.3108855461682243,0.2683842590654205,0.4207301942990654,0
2023-03-22 11:00:00+09:00,109,0.073394495412844,0.2545454545454545,0.1454545454545454,0.6,6.0,-0.0334016210920102,0.0209005947323704,0.058252427184466,0.5934881305692464,0.3203228416363635,0.2877636403636363,0.3919135245454545,0
2023-03-22 13:00:00+09:00,24,0.0833333333333333,0.125,0.0833333333333333,0.7916666666666666,-85.0,0.0099388379204893,-0.1295454545454545,-0.7798165137614679,0.6583697871295348,0.3032167954166666,0.2777819358333333,0.4190012666666667,0
2023-03-22 15:00:00+09:00,90,0.0777777777777777,0.1538461538461538,0.1758241758241758,0.6703296703296703,66.0,-0.0055555555555556,0.0288461538461538,2.75,0.5961285708612856,0.3009174942857143,0.2805687126373626,0.4185137958241758,0
2023-03-22 17:00:00+09:00,79,0.1012658227848101,0.1463414634146341,0.1341463414634146,0.7195121951219512,-11.0,0.0234880450070324,-0.0075046904315197,-0.1222222222222222,0.5173113219292335,0.3015522125609756,0.2834359245121951,0.4150118668292683,0
2023-03-22 19:00:00+09:00,90,0.1222222222222222,0.1868131868131868,0.0989010989010989,0.7142857142857143,11.0,0.0209563994374121,0.0404717233985526,0.1392405063291139,0.4759131941591277,0.2948912819780219,0.2800573259340659,0.4250513936263735,0
2023-03-22 21:00:00+09:00,112,0.0982142857142857,0.1826086956521739,0.0869565217391304,0.7304347826086957,22.0,-0.0240079365079365,-0.0042044911610129,0.2444444444444444,0.5102175703024209,0.3106773867826087,0.2770248386086956,0.4122977729565217,0
2023-03-22 23:00:00+09:00,86,0.0581395348837209,0.2790697674418604,0.1162790697674418,0.6046511627906976,-26.0,-0.0400747508305648,0.0964610717896865,-0.2321428571428571,0.627943799081042,0.3110891041860465,0.2826240179069767,0.406286871627907,0
2023-03-23 01:00:00+09:00,86,0.0581395348837209,0.2954545454545454,0.125,0.5795454545454546,0.0,0.0,0.016384778012685,0.0,0.5181569215227765,0.3166490089772727,0.286440262840909,0.3969107311363636,0
2023-03-23 03:00:00+09:00,49,0.1428571428571428,0.28,0.1,0.62,-37.0,0.0847176079734219,-0.0154545454545454,-0.4302325581395348,0.4036786575987936,0.3177362028,0.2857401754,0.3965236286,0
2023-03-23 05:00:00+09:00,72,0.0416666666666666,0.1688311688311688,0.0779220779220779,0.7532467532467533,23.0,-0.1011904761904761,-0.1111688311688312,0.4693877551020408,0.6332627488269967,0.2796151464935065,0.2835467531168831,0.4368380946753246,0
2023-03-23 07:00:00+09:00,39,0.0769230769230769,0.0,0.1395348837209302,0.8604651162790697,-33.0,0.0352564102564103,-0.1688311688311688,-0.4583333333333333,0.5423791641775563,0.2637659141860465,0.2856670844186046,0.4505669974418605,0
2023-03-23 09:00:00+09:00,78,0.1282051282051282,0.1375,0.15,0.7125,39.0,0.0512820512820512,0.1375,1.0,0.4179522615813766,0.295749588,0.280650631625,0.423599779625,0
2023-03-23 11:00:00+09:00,72,0.1388888888888889,0.2763157894736842,0.1052631578947368,0.618421052631579,-6.0,0.0106837606837607,0.1388157894736842,-0.0769230769230769,0.3667228637940226,0.3130816930263158,0.2911596452631578,0.3957586639473684,0
2023-03-23 13:00:00+09:00,91,0.1098901098901098,0.2747252747252747,0.1208791208791208,0.6043956043956044,19.0,-0.028998778998779,-0.0015905147484094,0.2638888888888889,0.3752258216711478,0.3127756903296703,0.2829522217582417,0.4042720894505494,0
2023-03-23 15:00:00+09:00,83,0.144578313253012,0.1477272727272727,0.1931818181818181,0.6590909090909091,-8.0,0.0346882033629021,-0.126998001998002,-0.0879120879120879,0.3772548851570305,0.3052498194318181,0.2902211645454545,0.40452901375,0
2023-03-23 17:00:00+09:00,81,0.1111111111111111,0.264367816091954,0.1264367816091954,0.6091954022988506,-2.0,-0.0334672021419008,0.1166405433646813,-0.0240963855421686,0.3251914424071057,0.3171008918390804,0.279678588045977,0.4032205191954023,0
2023-03-23 19:00:00+09:00,86,0.127906976744186,0.247191011235955,0.0898876404494382,0.6629213483146067,5.0,0.0167958656330748,-0.0171768048559989,0.0617283950617283,0.3337973427234134,0.304885418764045,0.2680202074157304,0.4270943765168539,0
2023-03-23 21:00:00+09:00,93,0.1182795698924731,0.3061224489795918,0.1224489795918367,0.5714285714285714,7.0,-0.0096274068517129,0.0589314377436367,0.0813953488372093,0.3660997498266123,0.3217210655102041,0.285887615,0.3923913183673469,0
2023-03-23 23:00:00+09:00,103,0.1067961165048543,0.3009708737864077,0.174757281553398,0.5242718446601942,10.0,-0.0114834533876188,-0.005151575193184,0.1075268817204301,0.4265869428161803,0.3161280457281554,0.2848036653398059,0.3990682865048544,0
2023-03-24 01:00:00+09:00,20,0.0,0.3,0.15,0.55,-83.0,-0.1067961165048543,-0.0009708737864077,-0.8058252427184466,0.4259014028182719,0.3237055325,0.2811153655,0.3951791085,0
2023-03-24 03:00:00+09:00,86,0.1046511627906976,0.4418604651162791,0.1860465116279069,0.3720930232558139,66.0,0.1046511627906976,0.1418604651162791,3.3,0.3767677714214335,0.3449195245348837,0.305380780116279,0.3496996898837209,0
2023-03-24 05:00:00+09:00,80,0.0875,0.3214285714285714,0.1071428571428571,0.5714285714285714,-6.0,-0.0171511627906976,-0.1204318936877076,-0.0697674418604651,0.4500029346603523,0.3166949370238096,0.2882913421428571,0.3950137158333333,0
2023-03-24 07:00:00+09:00,90,0.1222222222222222,0.2872340425531915,0.1382978723404255,0.574468085106383,10.0,0.0347222222222222,-0.0341945288753799,0.125,0.3986885356741581,0.309454999893617,0.2823443062765957,0.4082006919148935,0
2023-03-24 09:00:00+09:00,84,0.0833333333333333,0.2068965517241379,0.1264367816091954,0.6666666666666666,-6.0,-0.0388888888888889,-0.0803374908290535,-0.0666666666666666,0.467084665637565,0.3035056879310344,0.2853814159770115,0.4111128979310344,0
2023-03-24 11:00:00+09:00,87,0.1149425287356321,0.3181818181818182,0.0909090909090909,0.5909090909090909,3.0,0.0316091954022988,0.1112852664576802,0.0357142857142857,0.329220520723373,0.3256971206818181,0.2800854063636363,0.3942174706818182,0
2023-03-24 13:00:00+09:00,98,0.1428571428571428,0.2929292929292929,0.1616161616161616,0.5454545454545454,11.0,0.0279146141215106,-0.0252525252525252,0.1264367816091954,0.3648623969262428,0.3197491661616161,0.2868604538383838,0.3933903816161616,0
2023-03-24 15:00:00+09:00,96,0.1041666666666666,0.1919191919191919,0.1414141414141414,0.6666666666666666,-2.0,-0.0386904761904761,-0.101010101010101,-0.0204081632653061,0.3901183891434674,0.312392765959596,0.2809693342424242,0.4066379034343433,0
2023-03-24 17:00:00+09:00,82,0.1707317073170731,0.2289156626506024,0.1686746987951807,0.6024096385542169,-14.0,0.0665650406504065,0.0369964707314104,-0.1458333333333333,0.3707270045604849,0.2992106267469879,0.2922770273493976,0.4085123524096385,0
2023-03-24 19:00:00+09:00,95,0.1157894736842105,0.231578947368421,0.1578947368421052,0.6105263157894737,13.0,-0.0549422336328626,0.0026632847178186,0.1585365853658536,0.3692198956520052,0.3203957388421052,0.2769785221052631,0.4026257359999999,0
2023-03-24 21:00:00+09:00,98,0.1632653061224489,0.24,0.11,0.65,3.0,0.0474758324382384,0.0084210526315789,0.031578947368421,0.2599769100954291,0.3059053603,0.2748829221,0.4192117189,0
